id,source,target,value
e368,n533,n368,American
e369,n533,n369,human
e370,n533,n370,
e371,n533,n371,
e372,n533,n372,
e373,n533,n373,
e374,n533,n374,
e375,n533,n375,basic
e376,n533,n376,
e377,n533,n377,
e378,n533,n378,young
e379,n533,n379,
e380,n533,n380,
e381,n533,n381,
e382,n533,n382,
e383,n533,n383,economic
e384,n533,n384,
e385,n533,n385,
e386,n533,n386,
e387,n533,n387,
e388,n533,n388,
e389,n533,n389,
e390,n533,n390,
e391,n533,n391,other
e392,n533,n392,current
e393,n533,n393,
e394,n533,n394,executive
e395,n533,n395,
e396,n533,n396,
e397,n533,n397,
e398,n533,n398,
e399,n533,n399,poisonous
e400,n533,n400,
e401,n533,n401,
e402,n533,n402,American
e403,n533,n403,individual
e404,n533,n404,huge
e405,n533,n405,
e406,n533,n406,
e407,n533,n407,
e408,n533,n408,
e409,n533,n409,
e410,n533,n410,
e411,n533,n411,
e412,n533,n412,
e413,n533,n413,
e414,n533,n414,
e415,n533,n415,
e416,n533,n416,
e417,n533,n417,inaugural
e418,n533,n418,
e419,n533,n419,
e420,n533,n420,
e421,n533,n421,basic
e422,n533,n422,basic
e423,n533,n423,
e424,n533,n424,
e425,n533,n425,
e426,n533,n426,
e427,n533,n427,
e428,n533,n428,
e429,n533,n429,
e430,n533,n430,good
e431,n533,n431,different
e432,n533,n432,
e433,n533,n433,big
e434,n533,n434,
e435,n533,n435,
e436,n533,n436,
e437,n533,n437,
e438,n533,n438,instant
e439,n533,n439,
e440,n533,n440,
e441,n533,n441,
e442,n533,n442,
e443,n533,n443,
e444,n533,n444,
e445,n533,n445,
e446,n533,n446,
e447,n533,n447,
e448,n533,n448,
e449,n533,n449,
e450,n533,n450,major
e451,n533,n451,great
e452,n533,n452,open
e453,n533,n453,
e454,n533,n454,Socratic
e455,n533,n455,
e456,n533,n456,
e457,n533,n457,
e458,n533,n458,
e459,n533,n459,
e460,n533,n460,enormous
e461,n533,n461,
e462,n533,n462,
e463,n533,n463,huge
e464,n533,n464,
e465,n533,n465,
e466,n533,n466,
e467,n533,n467,
e468,n533,n468,most
e469,n533,n469,
e470,n533,n470,emotional
e471,n533,n471,rough
e472,n533,n472,
e473,n533,n473,
e474,n533,n474,relevant
e475,n533,n475,
e476,n533,n476,
e477,n533,n477,
e478,n533,n478,
e479,n533,n479,
e480,n533,n480,
e481,n533,n481,financial
e482,n533,n482,
e483,n533,n483,
e484,n533,n484,
e485,n533,n485,
e486,n533,n486,small
e487,n533,n487,
e488,n533,n488,big
e489,n533,n489,
e490,n533,n490,
e491,n533,n491,
e492,n533,n492,successful
e493,n533,n493,
e494,n533,n494,
e495,n533,n495,
e496,n533,n496,
e497,n533,n497,
e498,n533,n498,lone
e499,n533,n499,
e500,n533,n500,
e501,n533,n501,critical
e502,n533,n502,
e503,n533,n503,powerful
e504,n533,n504,
e505,n533,n505,
e506,n533,n506,
e507,n533,n507,
e508,n533,n508,
e509,n533,n509,
e510,n533,n510,
e511,n533,n511,
e512,n533,n512,
e513,n533,n513,superhuman
e514,n533,n514,
e515,n533,n515,
e516,n533,n516,
e517,n533,n517,
e518,n533,n518,
e519,n533,n519,
e520,n533,n520,minor
e521,n533,n521,
e522,n533,n522,
e523,n533,n523,unpredictable
e524,n533,n524,
e525,n533,n525,
e526,n533,n526,
e527,n533,n527,
e528,n533,n528,
e529,n533,n529,
e530,n533,n530,
e531,n533,n531,
e532,n533,n532,
