id,name,group
n657,flow,2
n658,choreographer,2
n659,filmmaker,2
n660,athlete,2
n661,John Lennon,2
n662,doubt,2
n663,resist,2
n664,picture,2
n665,leaf,2
n666,characters,2
n667,desk,2
n668,cast,2
n669,accidents,2
n670,dilemmas,2
n671,grips,2
n672,glass,2
n673,dinner,2
n674,affection,2
n675,college,2
n676,writers,2
n677,gift,2
n678,90 percent,2
n679,percent,2
n680,10 percent,2
n681,genetics,2
n682,mother,2
n683,birth,2
n684,bravery,2
n685,child,2
n686,car,2
n687,street,2
n688,mothers,2
n689,Buick,2
n690,creation,2
n691,weeks,2
n692,talks,2
n693,Arianna Huffington,2
n694,lifestyle,2
n695,the Huffington Post,2
n696,health,2
n697,sleep,2
n698,Elon Musk,2
n699,Passion,2
n700,madness,2
n701,diet,2
n702,obligations,2
n703,house,2
n704,liver,2
n705,eggs,2
n706,exercise,2
n707,championships,2
n708,trainer,2
n709,knees,2
n710,ankles,2
n711,Kobe Bryant,2
n712,school,2
n713,maximum,2
n714,B,2
n715,vitamins,2
n716,legs,2
n717,career,2
n718,disciplines,2
n719,engineering,2
n720,genius,2
n721,look,2
n722,schedule,2
n723,nephews,2
n724,shower,2
n725,accomplishment,2
n726,correspondence,2
n727,crash,2
n728,switch,2
n729,Stephen King,2
n730,trivialities,2
n731,rituals,2
n732,Jinx,2
n733,screenplay,2
n734,drafts,2
n735,brain,2
n736,night,2
n737,Hemingway,2
n738,John Steinbeck,2
n739,chasm,2
n740,offices,2
n741,care,2
n742,walk,2
n743,walks,2
n744,rest,2
n745,hell,2
n746,girlfriend,2
n747,crack,2
n748,dawn,2
n749,store,2
n750,letter,2
n751,Africa,2
n752,legend,2
n753,advance,2
n754,clue,2
n755,subject,2
n756,gates,2
n757,fire,2
n758,Stephen,2
n759,thanks,2
n760,Thanks,2
n761,sponsors,2
n762,the Jordan Harbor,2
n763,podcast,2
n764,Jordan Harbinger,2
n765,com,2
n766,slash,2
n767,download,2
n768,collects,2
n769,links,2
n770,stars,2
n771,app,2
n772,patron,2
n773,Twitter,2
n774,Allex Friedman,2
n775,E,2
n776,man,2
n777,sign,2
n778,Fear,2
n779,indicator,2
n780,rule,2
n781,thumb,2
n782,calling,2
n783,listening,2
n784,Steven Pressfield_ The War of Art _ Lex Fridman Podcast _102,1
