id,source,target,value
e141,n1218,n141,big
e142,n1218,n142,
e143,n1218,n143,same
e144,n1218,n144,non
e145,n1218,n145,
e146,n1218,n146,
e147,n1218,n147,
e148,n1218,n148,
e149,n1218,n149,multi
e150,n1218,n150,
e151,n1218,n151,
e152,n1218,n152,
e153,n1218,n153,
e154,n1218,n154,
e155,n1218,n155,
e156,n1218,n156,excess
e157,n1218,n157,
e158,n1218,n158,particular
e159,n1218,n159,enormous
e160,n1218,n160,electronic
e161,n1218,n161,
e162,n1218,n162,beautiful
e163,n1218,n163,
e164,n1218,n164,regulatory
e165,n1218,n165,
e166,n1218,n166,
e167,n1218,n167,more
e168,n1218,n168,genomic
e169,n1218,n169,
e170,n1218,n170,other
e171,n1218,n171,phenotype
e172,n1218,n172,cellular
e173,n1218,n173,genetic
e174,n1218,n174,neural
e175,n1218,n175,single
e176,n1218,n176,
e177,n1218,n177,
e178,n1218,n178,different
e179,n1218,n179,
e180,n1218,n180,
e181,n1218,n181,hard
e182,n1218,n182,
e183,n1218,n183,hard
e184,n1218,n184,
e185,n1218,n185,
e186,n1218,n186,
e187,n1218,n187,
e188,n1218,n188,
e189,n1218,n189,modern
e190,n1218,n190,
e191,n1218,n191,
e192,n1218,n192,single
e193,n1218,n193,
e194,n1218,n194,
e195,n1218,n195,different
e196,n1218,n196,
e197,n1218,n197,
e198,n1218,n198,
e199,n1218,n199,
e200,n1218,n200,inhibitory
e201,n1218,n201,mental
e202,n1218,n202,
e203,n1218,n203,new
e204,n1218,n204,
e205,n1218,n205,energetic
e206,n1218,n206,
e207,n1218,n207,
e208,n1218,n208,
e209,n1218,n209,high
e210,n1218,n210,
e211,n1218,n211,
e212,n1218,n212,little
e213,n1218,n213,genome
e214,n1218,n214,major
e215,n1218,n215,whole
e216,n1218,n216,
e217,n1218,n217,
e218,n1218,n218,environmental
e219,n1218,n219,beautiful
e220,n1218,n220,different
e221,n1218,n221,same
e222,n1218,n222,
e223,n1218,n223,variant
e224,n1218,n224,regulatory
e225,n1218,n225,regulatory
e226,n1218,n226,mathematical
e227,n1218,n227,
e228,n1218,n228,huge
e229,n1218,n229,shorter
e230,n1218,n230,genetic
e231,n1218,n231,single
e232,n1218,n232,right
e233,n1218,n233,little
e234,n1218,n234,effective
e235,n1218,n235,
e236,n1218,n236,important
e237,n1218,n237,entire
e238,n1218,n238,
e239,n1218,n239,
e240,n1218,n240,
e241,n1218,n241,
e242,n1218,n242,large
e243,n1218,n243,other
e244,n1218,n244,
e245,n1218,n245,various
e246,n1218,n246,
e247,n1218,n247,
e248,n1218,n248,
e249,n1218,n249,synaptic
e250,n1218,n250,electric
e251,n1218,n251,
e252,n1218,n252,
e253,n1218,n253,similar
e254,n1218,n254,
e255,n1218,n255,combinatorial
e256,n1218,n256,metabolic
e257,n1218,n257,human
e258,n1218,n258,
e259,n1218,n259,
e260,n1218,n260,
e261,n1218,n261,basic
e262,n1218,n262,digital
e263,n1218,n263,
e264,n1218,n264,cognitive
e265,n1218,n265,
e266,n1218,n266,cognitive
e267,n1218,n267,mental
e268,n1218,n268,specific
e269,n1218,n269,specific
e270,n1218,n270,
e271,n1218,n271,cheap
e272,n1218,n272,
e273,n1218,n273,
e274,n1218,n274,other
e275,n1218,n275,functional
e276,n1218,n276,
e277,n1218,n277,long
e278,n1218,n278,
e279,n1218,n279,
e280,n1218,n280,fulfilling
e281,n1218,n281,auditory
e282,n1218,n282,literary
e283,n1218,n283,
e284,n1218,n284,
e285,n1218,n285,single
e286,n1218,n286,
e287,n1218,n287,
e288,n1218,n288,pathological
e289,n1218,n289,
e290,n1218,n290,
e291,n1218,n291,main
e292,n1218,n292,
e293,n1218,n293,particular
e294,n1218,n294,
e295,n1218,n295,frontal
e296,n1218,n296,
e297,n1218,n297,
e298,n1218,n298,
e299,n1218,n299,
e300,n1218,n300,
e301,n1218,n301,
e302,n1218,n302,
e303,n1218,n303,
e304,n1218,n304,
e305,n1218,n305,good
e306,n1218,n306,
e307,n1218,n307,last
e308,n1218,n308,
e309,n1218,n309,
e310,n1218,n310,genetic
e311,n1218,n311,many
e312,n1218,n312,huge
e313,n1218,n313,
e314,n1218,n314,
e315,n1218,n315,mental
e316,n1218,n316,
e317,n1218,n317,
e318,n1218,n318,global
e319,n1218,n319,mental
e320,n1218,n320,first
e321,n1218,n321,second
e322,n1218,n322,fewer
e323,n1218,n323,sheer
e324,n1218,n324,
e325,n1218,n325,
e326,n1218,n326,
e327,n1218,n327,
e328,n1218,n328,single
e329,n1218,n329,
e330,n1218,n330,huge
e331,n1218,n331,
e332,n1218,n332,
e333,n1218,n333,
e334,n1218,n334,
e335,n1218,n335,
e336,n1218,n336,
e337,n1218,n337,
e338,n1218,n338,terrorist
e339,n1218,n339,old
e340,n1218,n340,
e341,n1218,n341,
e342,n1218,n342,
e343,n1218,n343,full
e344,n1218,n344,
e345,n1218,n345,
e346,n1218,n346,global
e347,n1218,n347,
e348,n1218,n348,
e349,n1218,n349,
e350,n1218,n350,
e351,n1218,n351,more
e352,n1218,n352,
e353,n1218,n353,
e354,n1218,n354,
e355,n1218,n355,healthy
e356,n1218,n356,societal
e357,n1218,n357,
e358,n1218,n358,
e359,n1218,n359,social
e360,n1218,n360,
e361,n1218,n361,fewer
e362,n1218,n362,fewer
e363,n1218,n363,external
e364,n1218,n364,genetic
e365,n1218,n365,
e366,n1218,n366,
e367,n1218,n367,
e368,n1218,n368,
e369,n1218,n369,
e370,n1218,n370,
e371,n1218,n371,social
e372,n1218,n372,more
e373,n1218,n373,foreign
e374,n1218,n374,
e375,n1218,n375,genetic
e376,n1218,n376,
e377,n1218,n377,environmental
e378,n1218,n378,biological
e379,n1218,n379,
e380,n1218,n380,
e381,n1218,n381,giant
e382,n1218,n382,brown
e383,n1218,n383,new
e384,n1218,n384,
e385,n1218,n385,
e386,n1218,n386,genetic
e387,n1218,n387,various
e388,n1218,n388,
e389,n1218,n389,
e390,n1218,n390,passive
e391,n1218,n391,actual
e392,n1218,n392,
e393,n1218,n393,
e394,n1218,n394,
e395,n1218,n395,genetic
e396,n1218,n396,
e397,n1218,n397,
e398,n1218,n398,
e399,n1218,n399,strong
e400,n1218,n400,
e401,n1218,n401,great
e402,n1218,n402,
e403,n1218,n403,
e404,n1218,n404,
e405,n1218,n405,
e406,n1218,n406,
e407,n1218,n407,early
e408,n1218,n408,
e409,n1218,n409,particular
e410,n1218,n410,
e411,n1218,n411,original
e412,n1218,n412,final
e413,n1218,n413,bigger
e414,n1218,n414,mammalian
e415,n1218,n415,medical
e416,n1218,n416,
e417,n1218,n417,
e418,n1218,n418,early
e419,n1218,n419,neural
e420,n1218,n420,future
e421,n1218,n421,
e422,n1218,n422,evolutionary
e423,n1218,n423,
e424,n1218,n424,
e425,n1218,n425,more
e426,n1218,n426,immune
e427,n1218,n427,strong
e428,n1218,n428,factorial
e429,n1218,n429,
e430,n1218,n430,
e431,n1218,n431,
e432,n1218,n432,
e433,n1218,n433,
e434,n1218,n434,best
e435,n1218,n435,
e436,n1218,n436,
e437,n1218,n437,genetic
e438,n1218,n438,macular
e439,n1218,n439,
e440,n1218,n440,
e441,n1218,n441,non
e442,n1218,n442,
e443,n1218,n443,
e444,n1218,n444,
e445,n1218,n445,
e446,n1218,n446,
e447,n1218,n447,genetic
e448,n1218,n448,
e449,n1218,n449,good
e450,n1218,n450,
e451,n1218,n451,
e452,n1218,n452,
e453,n1218,n453,
e454,n1218,n454,first
e455,n1218,n455,complement
e456,n1218,n456,
e457,n1218,n457,
e458,n1218,n458,single
e459,n1218,n459,
e460,n1218,n460,synaptic
e461,n1218,n461,
e462,n1218,n462,neuronal
e463,n1218,n463,other
e464,n1218,n464,complement
e465,n1218,n465,huge
e466,n1218,n466,immune
e467,n1218,n467,
e468,n1218,n468,
e469,n1218,n469,mortem
e470,n1218,n470,epigenetic
e471,n1218,n471,
e472,n1218,n472,active
e473,n1218,n473,
e474,n1218,n474,biotech
e475,n1218,n475,specific
e476,n1218,n476,
e477,n1218,n477,particular
e478,n1218,n478,rich
e479,n1218,n479,earnest
e480,n1218,n480,
e481,n1218,n481,genetic
e482,n1218,n482,complete
e483,n1218,n483,incredible
e484,n1218,n484,
e485,n1218,n485,
e486,n1218,n486,regulatory
e487,n1218,n487,
e488,n1218,n488,hematopoietic
e489,n1218,n489,
e490,n1218,n490,genomic
e491,n1218,n491,
e492,n1218,n492,pancreatic
e493,n1218,n493,
e494,n1218,n494,
e495,n1218,n495,
e496,n1218,n496,
e497,n1218,n497,left
e498,n1218,n498,
e499,n1218,n499,inflammatory
e500,n1218,n500,double
e501,n1218,n501,
e502,n1218,n502,
e503,n1218,n503,
e504,n1218,n504,
e505,n1218,n505,
e506,n1218,n506,
e507,n1218,n507,genetic
e508,n1218,n508,
e509,n1218,n509,resident
e510,n1218,n510,same
e511,n1218,n511,specific
e512,n1218,n512,
e513,n1218,n513,
e514,n1218,n514,
e515,n1218,n515,
e516,n1218,n516,
e517,n1218,n517,other
e518,n1218,n518,
e519,n1218,n519,
e520,n1218,n520,
e521,n1218,n521,pharmaceutical
e522,n1218,n522,
e523,n1218,n523,cognitive
e524,n1218,n524,small
e525,n1218,n525,high
e526,n1218,n526,cellular
e527,n1218,n527,clinical
e528,n1218,n528,additional
e529,n1218,n529,small
e530,n1218,n530,
e531,n1218,n531,
e532,n1218,n532,actual
e533,n1218,n533,
e534,n1218,n534,
e535,n1218,n535,
e536,n1218,n536,awesome
e537,n1218,n537,
e538,n1218,n538,
e539,n1218,n539,
e540,n1218,n540,first
e541,n1218,n541,
e542,n1218,n542,central
e543,n1218,n543,initial
e544,n1218,n544,
e545,n1218,n545,
e546,n1218,n546,
e547,n1218,n547,
e548,n1218,n548,
e549,n1218,n549,
e550,n1218,n550,different
e551,n1218,n551,
e552,n1218,n552,
e553,n1218,n553,
e554,n1218,n554,
e555,n1218,n555,other
e556,n1218,n556,
e557,n1218,n557,
e558,n1218,n558,
e559,n1218,n559,
e560,n1218,n560,next
e561,n1218,n561,
e562,n1218,n562,
e563,n1218,n563,
e564,n1218,n564,
e565,n1218,n565,other
e566,n1218,n566,previous
e567,n1218,n567,
e568,n1218,n568,
e569,n1218,n569,genetic
e570,n1218,n570,
e571,n1218,n571,
e572,n1218,n572,
e573,n1218,n573,same
e574,n1218,n574,dynamic
e575,n1218,n575,Dynamic
e576,n1218,n576,
e577,n1218,n577,
e578,n1218,n578,hard
e579,n1218,n579,coronary
e580,n1218,n580,metastatic
e581,n1218,n581,
e582,n1218,n582,immune
e583,n1218,n583,
e584,n1218,n584,
e585,n1218,n585,
e586,n1218,n586,frontotemporal
e587,n1218,n587,different
e588,n1218,n588,own
e589,n1218,n589,own
e590,n1218,n590,
e591,n1218,n591,
e592,n1218,n592,
e593,n1218,n593,
e594,n1218,n594,
e595,n1218,n595,
e596,n1218,n596,whole
e597,n1218,n597,comparative
e598,n1218,n598,
e599,n1218,n599,
e600,n1218,n600,entire
e601,n1218,n601,
e602,n1218,n602,
e603,n1218,n603,specific
e604,n1218,n604,on
e605,n1218,n605,
e606,n1218,n606,entire
e607,n1218,n607,
e608,n1218,n608,
e609,n1218,n609,black
e610,n1218,n610,specific
e611,n1218,n611,
e612,n1218,n612,
e613,n1218,n613,former
e614,n1218,n614,
e615,n1218,n615,
e616,n1218,n616,
e617,n1218,n617,
e618,n1218,n618,
e619,n1218,n619,
e620,n1218,n620,
e621,n1218,n621,
e622,n1218,n622,
e623,n1218,n623,genome
e624,n1218,n624,
e625,n1218,n625,
e626,n1218,n626,
e627,n1218,n627,
e628,n1218,n628,long
e629,n1218,n629,
e630,n1218,n630,
e631,n1218,n631,
e632,n1218,n632,
e633,n1218,n633,
e634,n1218,n634,
e635,n1218,n635,amino
e636,n1218,n636,
e637,n1218,n637,nearby
e638,n1218,n638,
e639,n1218,n639,
e640,n1218,n640,
e641,n1218,n641,
e642,n1218,n642,
e643,n1218,n643,
e644,n1218,n644,
e645,n1218,n645,
e646,n1218,n646,
e647,n1218,n647,
e648,n1218,n648,
e649,n1218,n649,
e650,n1218,n650,beautiful
e651,n1218,n651,wonderful
e652,n1218,n652,
e653,n1218,n653,
e654,n1218,n654,first
e655,n1218,n655,
e656,n1218,n656,
e657,n1218,n657,
e658,n1218,n658,entire
e659,n1218,n659,
e660,n1218,n660,
e661,n1218,n661,
e662,n1218,n662,
e663,n1218,n663,
e664,n1218,n664,
e665,n1218,n665,
e666,n1218,n666,
e667,n1218,n667,neuronal
e668,n1218,n668,multiple
e669,n1218,n669,
e670,n1218,n670,
e671,n1218,n671,
e672,n1218,n672,holistic
e673,n1218,n673,
e674,n1218,n674,beautiful
e675,n1218,n675,
e676,n1218,n676,
e677,n1218,n677,
e678,n1218,n678,empirical
e679,n1218,n679,
e680,n1218,n680,Bayesian
e681,n1218,n681,particular
e682,n1218,n682,
e683,n1218,n683,selective
e684,n1218,n684,
e685,n1218,n685,paternal
e686,n1218,n686,
e687,n1218,n687,spare
e688,n1218,n688,
e689,n1218,n689,
e690,n1218,n690,European
e691,n1218,n691,
e692,n1218,n692,
e693,n1218,n693,
e694,n1218,n694,
e695,n1218,n695,
e696,n1218,n696,
e697,n1218,n697,
e698,n1218,n698,deregulatory
e699,n1218,n699,entire
e700,n1218,n700,maternal
e701,n1218,n701,
e702,n1218,n702,many
e703,n1218,n703,
e704,n1218,n704,stranded
e705,n1218,n705,
e706,n1218,n706,particular
e707,n1218,n707,
e708,n1218,n708,
e709,n1218,n709,
e710,n1218,n710,
e711,n1218,n711,
e712,n1218,n712,fat
e713,n1218,n713,
e714,n1218,n714,
e715,n1218,n715,
e716,n1218,n716,dermal
e717,n1218,n717,dermal
e718,n1218,n718,
e719,n1218,n719,
e720,n1218,n720,
e721,n1218,n721,
e722,n1218,n722,
e723,n1218,n723,progressive
e724,n1218,n724,
e725,n1218,n725,
e726,n1218,n726,
e727,n1218,n727,
e728,n1218,n728,
e729,n1218,n729,
e730,n1218,n730,
e731,n1218,n731,
e732,n1218,n732,
e733,n1218,n733,best
e734,n1218,n734,
e735,n1218,n735,oxidative
e736,n1218,n736,thermal
e737,n1218,n737,
e738,n1218,n738,
e739,n1218,n739,
e740,n1218,n740,
e741,n1218,n741,
e742,n1218,n742,
e743,n1218,n743,
e744,n1218,n744,
e745,n1218,n745,regulatory
e746,n1218,n746,
e747,n1218,n747,
e748,n1218,n748,regulatory
e749,n1218,n749,upstream
e750,n1218,n750,
e751,n1218,n751,
e752,n1218,n752,
e753,n1218,n753,
e754,n1218,n754,
e755,n1218,n755,actionable
e756,n1218,n756,physical
e757,n1218,n757,
e758,n1218,n758,massive
e759,n1218,n759,
e760,n1218,n760,small
e761,n1218,n761,
e762,n1218,n762,
e763,n1218,n763,
e764,n1218,n764,
e765,n1218,n765,
e766,n1218,n766,variable
e767,n1218,n767,
e768,n1218,n768,
e769,n1218,n769,
e770,n1218,n770,
e771,n1218,n771,
e772,n1218,n772,new
e773,n1218,n773,
e774,n1218,n774,
e775,n1218,n775,
e776,n1218,n776,free
e777,n1218,n777,
e778,n1218,n778,
e779,n1218,n779,red
e780,n1218,n780,
e781,n1218,n781,red
e782,n1218,n782,
e783,n1218,n783,blue
e784,n1218,n784,
e785,n1218,n785,
e786,n1218,n786,
e787,n1218,n787,
e788,n1218,n788,genetic
e789,n1218,n789,
e790,n1218,n790,
e791,n1218,n791,different
e792,n1218,n792,
e793,n1218,n793,
e794,n1218,n794,genome
e795,n1218,n795,
e796,n1218,n796,genome
e797,n1218,n797,single
e798,n1218,n798,
e799,n1218,n799,
e800,n1218,n800,
e801,n1218,n801,immune
e802,n1218,n802,
e803,n1218,n803,
e804,n1218,n804,interspersed
e805,n1218,n805,
e806,n1218,n806,lateral
e807,n1218,n807,
e808,n1218,n808,next
e809,n1218,n809,
e810,n1218,n810,
e811,n1218,n811,
e812,n1218,n812,viral
e813,n1218,n813,
e814,n1218,n814,
e815,n1218,n815,immune
e816,n1218,n816,
e817,n1218,n817,natural
e818,n1218,n818,
e819,n1218,n819,
e820,n1218,n820,
e821,n1218,n821,
e822,n1218,n822,
e823,n1218,n823,
e824,n1218,n824,
e825,n1218,n825,other
e826,n1218,n826,genome
e827,n1218,n827,popular
e828,n1218,n828,secret
e829,n1218,n829,
e830,n1218,n830,
e831,n1218,n831,particular
e832,n1218,n832,
e833,n1218,n833,stranded
e834,n1218,n834,
e835,n1218,n835,
e836,n1218,n836,positive
e837,n1218,n837,
e838,n1218,n838,
e839,n1218,n839,
e840,n1218,n840,
e841,n1218,n841,
e842,n1218,n842,
e843,n1218,n843,long
e844,n1218,n844,
e845,n1218,n845,
e846,n1218,n846,biological
e847,n1218,n847,
e848,n1218,n848,
e849,n1218,n849,different
e850,n1218,n850,good
e851,n1218,n851,
e852,n1218,n852,
e853,n1218,n853,deep
e854,n1218,n854,
e855,n1218,n855,exciting
e856,n1218,n856,
e857,n1218,n857,
e858,n1218,n858,
e859,n1218,n859,
e860,n1218,n860,dead
e861,n1218,n861,
e862,n1218,n862,
e863,n1218,n863,
e864,n1218,n864,
e865,n1218,n865,
e866,n1218,n866,
e867,n1218,n867,
e868,n1218,n868,nucleotide
e869,n1218,n869,
e870,n1218,n870,
e871,n1218,n871,
e872,n1218,n872,
e873,n1218,n873,
e874,n1218,n874,
e875,n1218,n875,
e876,n1218,n876,
e877,n1218,n877,
e878,n1218,n878,
e879,n1218,n879,
e880,n1218,n880,
e881,n1218,n881,
e882,n1218,n882,
e883,n1218,n883,small
e884,n1218,n884,more
e885,n1218,n885,little
e886,n1218,n886,other
e887,n1218,n887,
e888,n1218,n888,true
e889,n1218,n889,
e890,n1218,n890,nucleus
e891,n1218,n891,
e892,n1218,n892,
e893,n1218,n893,
e894,n1218,n894,
e895,n1218,n895,
e896,n1218,n896,
e897,n1218,n897,
e898,n1218,n898,
e899,n1218,n899,
e900,n1218,n900,
e901,n1218,n901,
e902,n1218,n902,
e903,n1218,n903,multiple
e904,n1218,n904,long
e905,n1218,n905,
e906,n1218,n906,
e907,n1218,n907,
e908,n1218,n908,thermo
e909,n1218,n909,
e910,n1218,n910,
e911,n1218,n911,
e912,n1218,n912,
e913,n1218,n913,
e914,n1218,n914,
e915,n1218,n915,
e916,n1218,n916,
e917,n1218,n917,illegal
e918,n1218,n918,single
e919,n1218,n919,
e920,n1218,n920,rich
e921,n1218,n921,longer
e922,n1218,n922,
e923,n1218,n923,massive
e924,n1218,n924,different
e925,n1218,n925,same
e926,n1218,n926,
e927,n1218,n927,
e928,n1218,n928,other
e929,n1218,n929,
e930,n1218,n930,
e931,n1218,n931,fat
e932,n1218,n932,
e933,n1218,n933,
e934,n1218,n934,primary
e935,n1218,n935,storing
e936,n1218,n936,
e937,n1218,n937,
e938,n1218,n938,
e939,n1218,n939,
e940,n1218,n940,
e941,n1218,n941,
e942,n1218,n942,
e943,n1218,n943,
e944,n1218,n944,
e945,n1218,n945,
e946,n1218,n946,
e947,n1218,n947,same
e948,n1218,n948,single
e949,n1218,n949,single
e950,n1218,n950,next
e951,n1218,n951,
e952,n1218,n952,
e953,n1218,n953,
e954,n1218,n954,
e955,n1218,n955,
e956,n1218,n956,
e957,n1218,n957,parallel
e958,n1218,n958,
e959,n1218,n959,
e960,n1218,n960,
e961,n1218,n961,
e962,n1218,n962,
e963,n1218,n963,
e964,n1218,n964,
e965,n1218,n965,
e966,n1218,n966,
e967,n1218,n967,huge
e968,n1218,n968,
e969,n1218,n969,
e970,n1218,n970,
e971,n1218,n971,small
e972,n1218,n972,
e973,n1218,n973,
e974,n1218,n974,
e975,n1218,n975,common
e976,n1218,n976,separate
e977,n1218,n977,
e978,n1218,n978,
e979,n1218,n979,common
e980,n1218,n980,antibiotic
e981,n1218,n981,particular
e982,n1218,n982,
e983,n1218,n983,
e984,n1218,n984,common
e985,n1218,n985,
e986,n1218,n986,same
e987,n1218,n987,
e988,n1218,n988,
e989,n1218,n989,epidermal
e990,n1218,n990,
e991,n1218,n991,
e992,n1218,n992,different
e993,n1218,n993,single
e994,n1218,n994,
e995,n1218,n995,little
e996,n1218,n996,
e997,n1218,n997,
e998,n1218,n998,
e999,n1218,n999,
e1000,n1218,n1000,
e1001,n1218,n1001,
e1002,n1218,n1002,
e1003,n1218,n1003,
e1004,n1218,n1004,
e1005,n1218,n1005,multiple
e1006,n1218,n1006,
e1007,n1218,n1007,high
e1008,n1218,n1008,regulatory
e1009,n1218,n1009,
e1010,n1218,n1010,larger
e1011,n1218,n1011,
e1012,n1218,n1012,unique
e1013,n1218,n1013,
e1014,n1218,n1014,
e1015,n1218,n1015,
e1016,n1218,n1016,
e1017,n1218,n1017,
e1018,n1218,n1018,
e1019,n1218,n1019,
e1020,n1218,n1020,constant
e1021,n1218,n1021,
e1022,n1218,n1022,brute
e1023,n1218,n1023,human
e1024,n1218,n1024,human
e1025,n1218,n1025,
e1026,n1218,n1026,
e1027,n1218,n1027,
e1028,n1218,n1028,
e1029,n1218,n1029,
e1030,n1218,n1030,smaller
e1031,n1218,n1031,
e1032,n1218,n1032,
e1033,n1218,n1033,
e1034,n1218,n1034,parallel
e1035,n1218,n1035,
e1036,n1218,n1036,
e1037,n1218,n1037,micro
e1038,n1218,n1038,
e1039,n1218,n1039,little
e1040,n1218,n1040,specifical
e1041,n1218,n1041,unique
e1042,n1218,n1042,
e1043,n1218,n1043,
e1044,n1218,n1044,big
e1045,n1218,n1045,big
e1046,n1218,n1046,different
e1047,n1218,n1047,
e1048,n1218,n1048,
e1049,n1218,n1049,
e1050,n1218,n1050,
e1051,n1218,n1051,
e1052,n1218,n1052,
e1053,n1218,n1053,
e1054,n1218,n1054,
e1055,n1218,n1055,robust
e1056,n1218,n1056,
e1057,n1218,n1057,single
e1058,n1218,n1058,middle
e1059,n1218,n1059,average
e1060,n1218,n1060,
e1061,n1218,n1061,same
e1062,n1218,n1062,
e1063,n1218,n1063,
e1064,n1218,n1064,
e1065,n1218,n1065,
e1066,n1218,n1066,traumatic
e1067,n1218,n1067,healthy
e1068,n1218,n1068,
e1069,n1218,n1069,
e1070,n1218,n1070,smart
e1071,n1218,n1071,
e1072,n1218,n1072,
e1073,n1218,n1073,
e1074,n1218,n1074,
e1075,n1218,n1075,
e1076,n1218,n1076,
e1077,n1218,n1077,
e1078,n1218,n1078,
e1079,n1218,n1079,
e1080,n1218,n1080,
e1081,n1218,n1081,
e1082,n1218,n1082,
e1083,n1218,n1083,
e1084,n1218,n1084,
e1085,n1218,n1085,
e1086,n1218,n1086,interdisciplinary
e1087,n1218,n1087,big
e1088,n1218,n1088,
e1089,n1218,n1089,
e1090,n1218,n1090,
e1091,n1218,n1091,
e1092,n1218,n1092,
e1093,n1218,n1093,parallel
e1094,n1218,n1094,expressible
e1095,n1218,n1095,
e1096,n1218,n1096,statistical
e1097,n1218,n1097,linear
e1098,n1218,n1098,
e1099,n1218,n1099,massive
e1100,n1218,n1100,
e1101,n1218,n1101,
e1102,n1218,n1102,whole
e1103,n1218,n1103,dramatic
e1104,n1218,n1104,next
e1105,n1218,n1105,big
e1106,n1218,n1106,
e1107,n1218,n1107,
e1108,n1218,n1108,
e1109,n1218,n1109,
e1110,n1218,n1110,nontraditional
e1111,n1218,n1111,
e1112,n1218,n1112,specific
e1113,n1218,n1113,
e1114,n1218,n1114,
e1115,n1218,n1115,
e1116,n1218,n1116,
e1117,n1218,n1117,
e1118,n1218,n1118,
e1119,n1218,n1119,
e1120,n1218,n1120,philosophical
e1121,n1218,n1121,
e1122,n1218,n1122,next
e1123,n1218,n1123,
e1124,n1218,n1124,
e1125,n1218,n1125,huge
e1126,n1218,n1126,different
e1127,n1218,n1127,
e1128,n1218,n1128,recent
e1129,n1218,n1129,
e1130,n1218,n1130,
e1131,n1218,n1131,
e1132,n1218,n1132,
e1133,n1218,n1133,
e1134,n1218,n1134,
e1135,n1218,n1135,
e1136,n1218,n1136,
e1137,n1218,n1137,
e1138,n1218,n1138,new
e1139,n1218,n1139,new
e1140,n1218,n1140,new
e1141,n1218,n1141,most
e1142,n1218,n1142,
e1143,n1218,n1143,
e1144,n1218,n1144,genetic
e1145,n1218,n1145,
e1146,n1218,n1146,immediate
e1147,n1218,n1147,
e1148,n1218,n1148,
e1149,n1218,n1149,somatic
e1150,n1218,n1150,
e1151,n1218,n1151,important
e1152,n1218,n1152,
