id,name,group
n379,stock,2
n380,price,2
n381,target,2
n382,brothers,2
n383,sisters,2
n384,arms,2
n385,the Elon Musk,2
n386,apples,2
n387,humankind,2
n388,team,2
n389,left,2
n390,widget,2
n391,soul,2
n392,seconds,2
n393,tomorrow,2
n394,sunrise,2
n395,sunset,2
n396,family,2
n397,senses,2
n398,art,2
n399,music,2
n400,food,2
n401,tastes,2
n402,devices,2
n403,addendum,2
n404,song,2
n405,Led Zeppelin,2
n406,Beethoven,2
n407,classics,2
n408,classic,2
n409,Simon Sinek_ Leadership_ Hard Work_ Optimism and the Infinite Game _ Lex Fridman Podcast _82,1
